Input,Output
好像是为了什么复习资料,具体的我也不清楚
具体的我也不清楚,我记得我妈应该是刚刚下班回来
我记得我妈应该是刚刚下班回来,累了一天了
累了一天了,她不管三七二十一 直接把明玉打了一顿
她不管三七二十一 直接把明玉打了一顿,明玉当时就反抗了
明玉当时就反抗了,把我妈的手都给咬破了
把我妈的手都给咬破了,当天晚上啊 明玉离家出走了
当天晚上啊 明玉离家出走了,整整三天 也没回来
整整三天 也没回来,我妈急了
我妈急了,只能报警
只能报警,你猜警察是在哪找到她的
你猜警察是在哪找到她的,在我们那最偏的一个湖边
在我们那最偏的一个湖边,这个明玉啊
这个明玉啊,愣是三天三夜没吃饭
愣是三天三夜没吃饭,警察找到她的时候啊
警察找到她的时候啊,人都走不动路了
人都走不动路了,是警察把她给抬回来的
明玉挺可怜的,她可怜归可怜
她可怜归可怜,但是明玉后来干的那点事啊 也确实比较偏激
但是明玉后来干的那点事啊 也确实比较偏激,那年明玉考大学
那年明玉考大学,我妈为了省钱 就托关系 让她上我们市里的一个师范学校
我妈为了省钱 就托关系 让她上我们市里的一个师范学校,明玉觉得学校不好啊
明玉觉得学校不好啊,跟我妈又吵了起来
跟我妈又吵了起来,他还发誓 从今以后啊 不用苏家一分钱
他还发誓 从今以后啊 不用苏家一分钱,不登苏家的门
不登苏家的门,10年了
10年了,她真的做到了
她真的做到了,这回要不是我妈死啊
这回要不是我妈死啊,我估计我都见不着她
我估计我都见不着她,不过这回 我觉得明玉倒是干得不错
不过这回 我觉得明玉倒是干得不错,他竟然能够说服明成来照顾我爸
他竟然能够说服明成来照顾我爸,我还真想不通
我还真想不通,你说她用了什么方法说服明成了
要多关心关心她,哪儿轮得着我啊 人家明玉在国内混的好着呢
哪儿轮得着我啊 人家明玉在国内混的好着呢,要钱有钱 要地位有地位
要钱有钱 要地位有地位,哪轮得着我这个当大哥的去关心她
听见没有,记住了
听见没有,我听见了
明哲 明玉来电话说晚上请咱们吃个饭,你没跟他说到家里来
你猜她怎么说,怎么说
我们只是沾了小咪的光,这个明玉啊 真是
这个明玉啊 真是,算了 她想请咱们吃饭咱们就去
算了 她想请咱们吃饭咱们就去,反正她现在很有钱 不吃白不吃
提起的,小石
哎 大叔,给我做个汤
要排骨汤还是鱼汤,随便 有肉就行
行,Yeah
怎么了,小石
小石,换个汤 做最好的
换个汤 做最好的,最好的最好的 今天大叔高兴
什么事这么高兴,挣钱
挣钱,小石啊
小石啊,你这个店一年能挣多少钱哪
怎么了,你说你这么年轻啊
你说你这么年轻啊,脑筋应该灵光一点
我脑筋不灵光啊？,你这么辛辛苦苦的干活
你这么辛辛苦苦的干活,一年一年的
一年一年的,这个套路不对
套路不对？,把你开店的钱 拿出一部分来做理财呀
做理财,又不用你辛苦的
又不用你辛苦的,那钱哗哗哗就进来了
没那么容易吧,我活了大半辈子了
我活了大半辈子了,刚活明白
刚活明白,这钱放在银行啊 它不赚钱的
这钱放在银行啊 它不赚钱的,只有理财 钱才能生钱
只有理财 钱才能生钱,嘿嘿
小石,我不拿你当外人才跟你说的
我不拿你当外人才跟你说的,大叔现在做的这个理财啊 公司叫豪富理财
豪富理财,利润相当高
利润相当高,我不行
我不行,我没有钱
我没有钱,小打小闹
小打小闹,你要是把你这个钱投进去
你要是把你这个钱投进去,不久你就发了
投了多少进去吗,我投得不多
我投得不多,1万出头
那也挺多的,小家子气了
小家子气了,1万出头理财
1万出头理财,那是过家家
那是过家家,我现在只是先试试水
我现在只是先试试水,有投好几万的呢 十几万的都有
家里人知道吗,知道啊
知道啊,家里都很支持我呀
家里都很支持我呀,怎么样
怎么样,小石
小石,感不感兴趣呀
感不感兴趣呀,大叔带你入入门
我没办法理财,去去去 过去赶紧给我做汤去 做汤去 快快
去去去 过去赶紧给我做汤去 做汤去 快快,饿了 饿了 饿了
我觉得你应该给明玉打个电话道个歉,你别为难我
你别为难我,有什么好道歉的
还是你的面子重要,昨天都已经闹成那样了
昨天都已经闹成那样了,我哪有脸见她呀
我觉得你应该给他道个歉,我会给他道歉的
我会给他道歉的,但不是现在
什么时候,总得等我找到工作再说吧
总得等我找到工作再说吧,这怎么还天天在外边吃
这怎么还天天在外边吃,你小心又把肚子吃坏了
你小心又把肚子吃坏了,放心
放心,儿子
儿子,我们吃得好着呢
我们吃得好着呢,你们是谁呀
你们是谁呀,你聂叔呗
你聂叔呗,怎么天天和聂叔在一块
怎么天天和聂叔在一块,你们 干什么
你们 干什么,呀你们
呀你们,我们能干什么
我们能干什么,吃吃饭 聊聊天
吃吃饭 聊聊天,听听评弹
听听评弹,甭操心了啊
甭操心了啊,没事
没事,你聂叔也跟我说了
你聂叔也跟我说了,说年轻人有年轻人的生活
说年轻人有年轻人的生活,老年人不要老往里掺和
老年人不要老往里掺和,以后啊 你们该忙忙
以后啊 你们该忙忙,不要老惦记着回来给我做饭吃
不要老惦记着回来给我做饭吃,我一天50块钱跟外边吃得可好了
我一天50块钱跟外边吃得可好了,可自由了
可自由了,省着点花
省着点花,别一下全挥霍了
别一下全挥霍了,万一我要是能挣点钱呢
万一我要是能挣点钱呢,爸说他挣钱了是什么意思
爸说他挣钱了是什么意思,他以前跟那聂叔叔的关系非常一般
他以前跟那聂叔叔的关系非常一般,突然一下 俩人走的这么热乎
突然一下 俩人走的这么热乎,还突然一下 富起来了
还突然一下 富起来了,你说他不会做一些什么不正当的生意吧
怎么可能,我爸真的有点不对
我爸真的有点不对,你不是不了解他 他有多抠
你不是不了解他 他有多抠,最近花钱有点太大方了
最近花钱有点太大方了,还买了一新手机
还买了一新手机,什么情况
什么情况,我知道了
我知道了,他中彩票了
他中彩票了,早上好 先生
早上好 先生,这是我的简历
今天叫您来呢 主要是想和您谈谈薪金和工作的问题,燕子 走吃饭去吧
你们去,这车马上就到了
谢谢了 没人看店,你让你老公过来不就完了吗
下次 下次,你看 车来了
你看 车来了,那你要不去我走了啊
好 慢走啊,老板
老板,我问一下 就是那老头经常来吗
哪个呀,刚出去脸特长
老苏呀 经常过来,是吗 中了多少个
这个就不能告诉你了,你别误会 我是他儿子
你别误会 我是他儿子,我们啊 做儿女的平时工作忙
我们啊 做儿女的平时工作忙,我爸呢 就好买个彩票
我爸呢 就好买个彩票,然后喝喝茶
然后喝喝茶,我们也没别的办法
我们也没别的办法,没时间陪他
没时间陪他,只能花钱让他快乐
是是是,我们支持他多买
我们支持他多买,所以我就想了解一下
所以我就想了解一下,他回家也不说 他中的多吗
中了 也就10块5块的,那买得多吗
你们做儿女的 满意不,特别满意
特别满意,您忙
昨天跟郭经理谈的那一单估计要黄了,什么情况
什么情况,老郭放我鸽子
因为孙副总不签字,他签什么字啊
要不然谁也没有权利调动工厂,我今天过来
我今天过来,也不想跟你废话
也不想跟你废话,咱们敞开了说啊
咱们敞开了说啊,就监理这事儿什么意思
和我无关啊,跟你无关
跟你无关,那我那批货呢 你凭什么不放呢
这种单子不做也罢了,有点意思啊
有点意思啊,说说吧 是不是因为amy的事
这不能因为这个 影响咱们两个的交情嘛,少套近乎啊
少套近乎啊,我跟你有什么交情啊
光靠兄弟你恐怕不行吧,明总去美国学习
明总去美国学习,是你给蒙总支的招吧
我也想不懂,我很久都没在这了
我很久都没在这了,特别怀念
特别怀念,跟你玩这几天 我觉得我都返老还童嘞
上道了,老聂 最近还有没有什么新的理财产品
不满意啊 不是这意思,非常满意
非常满意,我是想什么呀 老聂 想追加点投资
你还是得慎重,我想明白啦
我想明白啦,撑死胆大的 饿死胆小的
撑死胆大的 饿死胆小的,投资理财嘛 肯定有风险
投资理财嘛 肯定有风险,没风险怎么挣钱呀 是不是
准备追加多少啊,4万
4万可不是个小数目啊,不瞒你说
不瞒你说,我这些年的家产就这点了
我这些年的家产就这点了,我也不想存银行了
我也不想存银行了,干脆都拿出来投资吧
干脆都拿出来投资吧,我就坐享其成了
万一对你的日常生活造成影响怎么办,不是还有俩儿子呢吗
不是还有俩儿子呢吗,他们每个月给我的钱
他们每个月给我的钱,足够我花了
那我可就说不清楚了,赔了那就
赔了那就,那就是你的事啊
你看你,我相信你
慎重点,明玉 我跟你讲啊
明玉 我跟你讲啊,你江南这边的事儿吧 我管不了了
你江南这边的事儿吧 我管不了了,我也干不下去了
又出什么事了,我刚从老蒙办公室出来
我刚从老蒙办公室出来,他亲口跟我说的
他亲口跟我说的,他说他要安插监理
监理,我上次打电话 不是跟你说了吗
我上次打电话 不是跟你说了吗,支你去美国 他肯定有大动静
支你去美国 他肯定有大动静,现在真的要对咱们俩下手啊
不是 咱又不是工程公司 找监理来干嘛,我怎么知道啊 集团还没正式下通知呢
我怎么知道啊 集团还没正式下通知呢,这帮监理老爷们就开始欺负到我头上来了
这帮监理老爷们就开始欺负到我头上来了,整天什么事都不干
整天什么事都不干,就盯着我
就盯着我,你说我的每一笔销售事宜 都得经过他们的过目
你说我的每一笔销售事宜 都得经过他们的过目,同意签字才能实施
同意签字才能实施,我这销售怎么干
这事儿跟姓孙的有关系吗,我去找老蒙之前去找过他了
我去找老蒙之前去找过他了,我能感觉到这里面不光是我跟他的个人恩怨问题
我能感觉到这里面不光是我跟他的个人恩怨问题,这事不简单
这事不简单,你想啊
你想啊,安插监理 老蒙不点头
安插监理 老蒙不点头,谁能拿得下
你确定是我师傅,我确定 我确定 要不是当面求证
我确定 我确定 要不是当面求证,我也不相信这是老蒙点头了
我也不相信这是老蒙点头了,不过 他之前
不过 他之前,之前不接我电话 也不见我
之前不接我电话 也不见我,这倒是能说得通了
这倒是能说得通了,明玉啊
明玉啊,你还是早点回来
你还是早点回来,我得把江南这边还给你
我得把江南这边还给你,我这边业绩下滑得太厉害了
我这边业绩下滑得太厉害了,你那边也好不到哪去
你那边也好不到哪去,更重要的是 鎏金这帮小子趁机大开杀戒
更重要的是 鎏金这帮小子趁机大开杀戒,吃了我不少客户
这什么呀,送你的
明天退了啊,你不是说了很久吗
你不是说了很久吗,你喜欢这个香水
我也不要 你工作都还没找到 你买什么香水,哎呀 我有工作了 我有工作了
哎呀 我有工作了 我有工作了,我第一时间想给你打电话
我第一时间想给你打电话,但是我想给你个惊喜嘛
但是我想给你个惊喜嘛,所以我专门买了这个给你当礼物
你先别跟我说惊喜 真的假的,真的
你快说呀,LK集团 在网上看到了我的求职信息
LK集团 在网上看到了我的求职信息,就给我打电话了
就给我打电话了,让我去面试
让我去面试,一切都很顺利
一切都很顺利,我连工作合同都签了
薪金待遇怎么样,比原来涨了1/3
比原来涨了1/3,年薪12万
