Input,Output
你觉得 现在让爸来合适吗,有什么不合适的
有什么不合适的,你失业了
你失业了,你要是不失业的话
你要是不失业的话,我不会说这些
我不会说这些,找工作那是迟早的事
找工作那是迟早的事,但是我爸来美国 一天都不能等了
但是我爸来美国 一天都不能等了,老二一家不会照顾人
老二一家不会照顾人,我爸都食物中毒了
我爸都食物中毒了,你爸爸是吃坏了东西拉肚子
你爸爸是吃坏了东西拉肚子,人吃五谷杂粮哪有不生病的
人吃五谷杂粮哪有不生病的,再说他来美国 你就能保证他一天不生病吗
再说他来美国 你就能保证他一天不生病吗,这件事情反而提醒到我了
这件事情反而提醒到我了,她一个老年人没有绿卡
她一个老年人没有绿卡,来美国万一有这种小病小痛的总是要往医院跑的
来美国万一有这种小病小痛的总是要往医院跑的,到时候按照美国的收费
到时候按照美国的收费,我们负担得起吗
我们负担得起吗,这怎么能是钱的事呢
这怎么能是钱的事呢,我是苏家的老大
我是苏家的老大,我妈不在了
我妈不在了,我有责任和义务赡养我爸
我有责任和义务赡养我爸,这怎么不是
这怎么不是,钱的事啊
钱的事啊,你现在失业了
你现在失业了,没有收入没有工作
没有收入没有工作,你能不能面对现实
你能不能面对现实,你怎么又提这个事
你怎么又提这个事,我不是跟你说了吗
我不是跟你说了吗,请你相信我
请你相信我,我能找到工作的
我能找到工作的,除非你对我没信心
除非你对我没信心,我对你非常地有信心
我对你非常地有信心,可是这困难不是一时半刻就能解决的
可是这困难不是一时半刻就能解决的,行行行
行行行,先不要说这事了
先不要说这事了,我爸必须要来美国
我爸必须要来美国,我必须要养
我必须要养,除非你不认我爸
除非你不认我爸,我没有不认你爸
我没有不认你爸,我只是希望你能够量力而行
我只是希望你能够量力而行,你自己想想 以我一个人的收入 养我们三个大人加一个孩子
你自己想想 以我一个人的收入 养我们三个大人加一个孩子,那将来得有多狼狈啊
那将来得有多狼狈啊,你是想让我牺牲 还是想让小咪牺牲啊
你是想让我牺牲 还是想让小咪牺牲啊,能不能冷静点
能不能冷静点,我们不至于这么惨
我们不至于这么惨,苏明哲 你清醒一下吧
苏明哲 你清醒一下吧,我告诉你
我告诉你,如果你非得让你爸来的话
如果你非得让你爸来的话,那也得等到你找到工作再说
那也得等到你找到工作再说,Hey
Hey,今晚过来吃饭吗
今晚过来吃饭吗,你能送外卖吗
你能送外卖吗,不送
不送,那就算了
那就算了,你把地址给我吧
你把地址给我吧,是个老人
是个老人,这两天有点拉肚子
这两天有点拉肚子,想让你送点清淡的过去
想让你送点清淡的过去,每天做两餐就行
每天做两餐就行,我在外地 回来再给你结账可以吗
我在外地 回来再给你结账可以吗,你家人啊
你家人啊,我有义务告诉你吗
我有义务告诉你吗,我就只管赚钱
我就只管赚钱,地址我一会儿发你手机上
地址我一会儿发你手机上,对了
对了,你别跟他说是我订的
我们洪总不见,你跟他说我是来道歉的吗
我说了,行
行,那麻烦你再转告他一下
那麻烦你再转告他一下,他要是不见我 我就一直在这等下去
他要是不见我 我就一直在这等下去,有人吗
找谁呀,大叔 您好
大叔 您好,我是来给您送餐的
叫什么名,她叫 我不知道
瘦瘦的 挺漂亮的,对
对,挺漂亮的
那就是丽丽,丽丽
丽丽,大叔
大叔,你好
你好,来
谢谢啊,不好意思 大叔
不好意思 大叔,这桶我还得拿回去呢
那你稍微等一会,知道您胃不好
知道您胃不好,专门给您炖了鸡米粥
专门给您炖了鸡米粥,养胃的
全倒里边 全倒里边,还行吧
倒倒倒,味道还行把
真好吃,都是些好食材
都是些好食材,你要喜欢呢 我天天给您送
天天送 那得多少钱哪,钱的事你别担心
钱的事你别担心,有人帮你买单了
有人帮你买单了,您慢吃
您慢吃,我先走了啊
我先走了啊,洪总 有时间聊两句吗
不好意思 我还有事,那行 那不急不急
那行 那不急不急,您忙您的啊
您忙您的啊,我明天还来呢
我明天还来呢,电梯到了
电梯到了,慢走啊
慢走啊,morning sir
Morning,it's me
I have had a look at your resume. Your background is excellent. But we are looking for a basic salesperson. You are over qualified for this job I'm afraid.,No problem. I like this job.  I understand the thing is we need someone very quickly. We will have no time to train you. You look disappointed
but you have an excellent resume. You should be looking for a job in a much bigger company,我要是能找到好工作我来你这干嘛
我要是能找到好工作我来你这干嘛,诶 大叔
你怎么才来呀,今天特别给你做了牛肉羹
快快,这牛肉羹 给你提升免疫力
这牛肉羹 给你提升免疫力,补充蛋白质的
好,怎么样
怎么样,牛肉羹还合胃口吗
这几天把我胃都给吃开了,您吃的开心最重要
叫什么名,都还没跟您自我介绍呢
都还没跟您自我介绍呢,我姓石 叫石天东
我姓石 叫石天东,叫我小石就好
我就给你打电话,太好了
太好了,来
来,这我名片
这我名片,上面有我电话
食荤者,我们店就叫食荤者
我们店就叫食荤者,洪总
轻点,您玩什么呢
您玩什么呢,纸牌屋啊 这么高级
纸牌屋啊 这么高级,这好玩吗
在我们这玩得开心吧,开心
要不要再沏杯咖啡啊,不用不用 免费咖啡喝多了心慌
不用不用 免费咖啡喝多了心慌,给我来杯橙汁吧
给我来杯橙汁吧,小刘
小刘,谢谢啊
真是让我开眼,我这人天生不见外
我是不会跟一个失约的人在一起谈合作的,我有耐心等
你不想让我把事情做得太过分了吧,您要做什么过分的事
那就太不好看了是吧,是啊
是啊,别说您叫保安了
别说您叫保安了,您就是把警察叫来把我逮了
您就是把警察叫来把我逮了,等我出来了
等我出来了,我还一样得来找您
我还一样得来找您,真的 洪总
真的 洪总,您要不接受我道歉
您要不接受我道歉,不愿意恢复这一次谈判
不愿意恢复这一次谈判,我都没脸回去见蒙总了
那还怎么合作呀,洪总
洪总,我倒觉得吧 咱们两家的合作
我倒觉得吧 咱们两家的合作,就像您那纸牌屋
就像您那纸牌屋,虽然看着稍有不慎就会功亏一篑
虽然看着稍有不慎就会功亏一篑,但只要您给我一个机会
但只要您给我一个机会,我一定可以让它
我一定可以让它,重回稳固
重回稳固,来
来,洪总
洪总,咱俩干一杯
我滴酒不沾,上回爽约
上回爽约,不管任何的原因 都是我的过错
不管任何的原因 都是我的过错,我先自罚一杯
我先自罚一杯,这次来呢 我不单是赔罪
这次来呢 我不单是赔罪,还是想跟您聊聊两家公司合作的事情
还是想跟您聊聊两家公司合作的事情,我们众诚集团的销售能力您是了解的
我们众诚集团的销售能力您是了解的,如果再有洪氏集团的助力
这可是全成都最有名的火锅店,是吗
那你等于白来了,那我今天太有口福了
吃起来很过瘾的,是吗
是吗,就是看着有点吓人啊
属兔的,没有 不是
没吃过啊,真没吃过
别浪费了给我吧,哪有 能吃
哪有 能吃,全国人民都能吃川菜
全国人民都能吃川菜,我也不例外
眼睛脑子都能吃,过瘾
呵呵,对了洪总
对了洪总,关于两家公司合作以后啊
关于两家公司合作以后啊,市场的利润分成我大概估算了一下
市场的利润分成我大概估算了一下,您可以看一下
锅开了 咱们赶紧吃吧 来来来,好好好
特意给你点了个微辣的锅底,这是微辣
影响它的口感,谢谢
谢谢,谢谢洪总
谢谢洪总,好吃
好吃,好吃
你刚才说要给我看什么,太辣了
太辣了,我喝口水
别逞能,谁说的呀
传出去还以为我是招待不周,特别好吃
特别好吃,特别开心
特别开心,我刚才是说
我刚才是说,我把咱们两家合作以后
我把咱们两家合作以后,市场利润分成做了个数据表
市场利润分成做了个数据表,您可以看一眼
要学着享受生活嘛,那都是你们老板的想法
那都是你们老板的想法,我们这些打工的 要不努力工作哪有生活
我们这些打工的 要不努力工作哪有生活,洪总
洪总,我知道现在想跟您谈合作的不止我们这一家
我知道现在想跟您谈合作的不止我们这一家,但我还是想恳请您认真考虑一下利弊
但我还是想恳请您认真考虑一下利弊,关于西南市场的开发计划确实是众诚先提出来的
关于西南市场的开发计划确实是众诚先提出来的,鎏金就是盲目跟风而已
你是刚到成都吗,我都等您好几天了
是吗,您太忙了
好好玩玩,我真不是来玩的
我真不是来玩的,我是来道歉的
我是来道歉的,我不希望因为我个人的过错 断送了两家的合作
我不希望因为我个人的过错 断送了两家的合作,这对双方都是巨大的损失
这对双方都是巨大的损失,您说呢
我保证给你最好的条件,您就别拿我打岔了
您就别拿我打岔了,我真是来表达合作诚意的
那你让我5个点,您知道我没这个权利
那你跟我谈什么呀,洪总
洪总,您等会儿
您等会儿,这杯酒 代表着众诚跟您合作的诚意和决心
谁啊,大叔
大叔,我小石啊
我小石啊,给您送饭
你开不开门是吗,开不了
你等会啊,您没事吧
差点没砸死我,栓子掉了
栓子掉了,大叔
大叔,你们家有没有工具箱
你们家有没有工具箱,这个是 这个
这个是 这个,大叔有没有这种内六方啊
内六方,这种内的六角扳手
家里的工具都在这,要不我下去买吧
我去吧我去吧,不是
要不他们回来我都没法交代了,师傅
师傅,还知道我是你师傅
还知道我是你师傅,你去找洪总干什么
你去找洪总干什么,我想弥补过失
我想弥补过失,那天晚上我怎么跟你说的
那天晚上我怎么跟你说的,你让我好好休息
你让我好好休息,洪总的事情别管了
洪总的事情别管了,但是
但是,但是什么
但是什么,我现在说的话 你也不听了
我现在说的话 你也不听了,自己想干什么就干什么
自己想干什么就干什么,是不是
是不是,原本呢 我跟洪总约好了
原本呢 我跟洪总约好了,我们后天要到大溪地去打个球
我们后天要到大溪地去打个球,我顺便把那个合同重新谈一次
我顺便把那个合同重新谈一次,你这一去 把我所有的计划都打乱掉了
你这一去 把我所有的计划都打乱掉了,球 不用打了
球 不用打了,合约 也不用谈了
合约 也不用谈了,大姐 你替我省了机票钱
大姐 你替我省了机票钱,但我得让人家5个百分点
但我得让人家5个百分点,我没答应他
我没答应他,我知道你没答应他
我知道你没答应他,但是你这么一去 就是在示弱
但是你这么一去 就是在示弱,你当洪总是谁呀
你当洪总是谁呀,道个歉说声对不起
道个歉说声对不起,把自己给灌醉就解决了
把自己给灌醉就解决了,那天我已经亲自接待他了
那天我已经亲自接待他了,一两个亿的生意摆在他面前
一两个亿的生意摆在他面前,他会因为你一个销售不来而被左右吗
他会因为你一个销售不来而被左右吗,你是怎么了
你是怎么了,你没带脑子是不是
你没带脑子是不是,师傅
师傅,我真的不知道你已经
我真的不知道你已经,你不知道我知道
